sku,offer_id,family,title,product_url,quality_score,quality_max,missing_fields
"EP3348160BX","shopify_ZZ_15062002073968_53474282045808","strapping","3x3x48"" .160 Fibreboard Edge Protectors - Load Stabilization, Case of 45","https://packrift.com/products/3x3x48-160-fibreboard-edge-protectors-load-stabilization-case-of-45","10","10",""
"EPM10132","shopify_ZZ_15061682454896_53473119273328","mailers","10x13x2 Expansion Poly Mailers 2.5 Mil Self-Seal White - Case of 100","https://packrift.com/products/10x13x2-expansion-poly-mailers-2-5-mil-self-seal-white-case-of-100","10","10",""
"EPM11132","shopify_ZZ_15061682487664_53473120518512","mailers","11x13x2 Expansion Poly Mailers 2.5 Mil Self-Seal White 100/Case","https://packrift.com/products/11x13x2-expansion-poly-mailers-2-5-mil-self-seal-white-100-case","10","10",""
"EPM11134","shopify_ZZ_15061682553200_53473121632624","mailers","11x13x4"" Expansion Poly Mailers 2.5 Mil - Self-Seal, Tear-Proof, Case of 100","https://packrift.com/products/11x13x4-expansion-poly-mailers-2-5-mil-self-seal-tear-proof-case-of-100","10","10",""
"EPM13162","shopify_ZZ_15061682585968_53473122812272","mailers","13x16x2"" Expansion Poly Mailers 2.5 Mil Self-Seal White - Case of 100","https://packrift.com/products/13x16x2-expansion-poly-mailers-2-5-mil-self-seal-white-case-of-100","10","10",""
"EPM15204","shopify_ZZ_15061682651504_53473125138800","mailers","15x20x4"" Expansion Poly Mailers, 2.5 Mil, Self-Seal, Case of 100","https://packrift.com/products/15x20x4-expansion-poly-mailers-2-5-mil-self-seal-case-of-100","10","10",""
"EPM20244","shopify_ZZ_15061682684272_53473126285680","mailers","20x24x4 Expansion Poly Mailers 2.5 Mil Self-Seal White, 100/Case","https://packrift.com/products/20x24x4-expansion-poly-mailers-2-5-mil-self-seal-white-100-case","10","10",""
"EPM26285","shopify_ZZ_15061682717040_53473127367024","mailers","26x28x5"" Expansion Poly Mailers 2.5 Mil Self-Seal White - Case of 100","https://packrift.com/products/26x28x5-expansion-poly-mailers-2-5-mil-self-seal-white-case-of-100","10","10",""
"FCSA12122","shopify_ZZ_15061174944112_53444759912816","boxes","12x12x2"" Anti-Static Convoluted Foam Sets - 24 Pack","https://packrift.com/products/12x12x2-anti-static-convoluted-foam-sets-24-pack","9","10","details_3_plus"
"FCSC12122","shopify_ZZ_15061175861616_53444761616752","boxes","12x12x2"" Charcoal Convoluted Foam Sheets - Professional Cushioning Protection, Case of 24","https://packrift.com/products/12x12x2-charcoal-convoluted-foam-sheets-professional-cushioning-protection-case-of-24","9","10","details_3_plus"
"FCSC24242","shopify_ZZ_15061176090992_53444762239344","boxes","24x24x2"" Charcoal Convoluted Foam Sheets - Professional Cushioning, Case of 6","https://packrift.com/products/24x24x2-charcoal-convoluted-foam-sheets-professional-cushioning-case-of-6","9","10","details_3_plus"
"FCSC24362","shopify_ZZ_15061176156528_53444762304880","boxes","24x36x2"" Charcoal Convoluted Foam Sheets - Professional Cushioning, Case of 9","https://packrift.com/products/24x36x2-charcoal-convoluted-foam-sheets-professional-cushioning-case-of-9","9","10","details_3_plus"
"FR44","shopify_ZZ_15061657026928_53472913162608","boxes","3.25x3.25"" ECT-32 Corrugated Frame Protectors - 630/Case","https://packrift.com/products/3-25x3-25-ect-32-corrugated-frame-protectors-630-case","10","10",""
"FSA10104","shopify_ZZ_15061084569968_53438385750384","boxes","10x10x4 Anti-Static Foam Shipper Box - 200# Corrugated, Case of 24","https://packrift.com/products/10x10x4-anti-static-foam-shipper-box-200-corrugated-case-of-24","9","10","details_3_plus"
"FSA1062","shopify_ZZ_15061084504432_53438377558384","boxes","10x6x2"" Anti-Static Foam Shipper Box - 200# Corrugated, Case of 24","https://packrift.com/products/10x6x2-anti-static-foam-shipper-box-200-corrugated-case-of-24","9","10","details_3_plus"
"FSA12122","shopify_ZZ_15061084799344_53438410359152","boxes","12x12x2.75"" Anti-Static Foam Shippers, 200# Corrugated, Case of 24","https://packrift.com/products/12x12x2-75-anti-static-foam-shippers-200-corrugated-case-of-24","9","10","details_3_plus"
"FSA18122","shopify_ZZ_15061085061488_53438451253616","boxes","18x12x2.75"" Anti-Static Foam Shipper Box - 200# Corrugated, Case of 24","https://packrift.com/products/18x12x2-75-anti-static-foam-shipper-box-200-corrugated-case-of-24","9","10","details_3_plus"
"FSA26184","shopify_ZZ_15061085356400_53438484152688","boxes","26x18x4"" Anti-Static Foam Shipper - 200# Corrugated, Case of 9","https://packrift.com/products/26x18x4-anti-static-foam-shipper-200-corrugated-case-of-9","9","10","details_3_plus"
"FSA882","shopify_ZZ_15061084340592_53438360977776","boxes","8x8x2.75"" Anti-Static Foam Shipper - 200# Corrugated, Case of 24","https://packrift.com/products/8x8x2-75-anti-static-foam-shipper-200-corrugated-case-of-24","9","10","details_3_plus"
"FSA963","shopify_ZZ_15061084471664_53438377525616","boxes","9x6x3.25"" Anti-Static Foam Shipper Box - 200# Corrugated, Case of 24","https://packrift.com/products/9x6x3-25-anti-static-foam-shipper-box-200-corrugated-case-of-24","9","10","details_3_plus"
"FSB370","shopify_ZZ_15061678850416_53473033650544","boxes","24x15x10 Kraft Corrugated File Storage Boxes - Economy 2-Piece, Case of 12","https://packrift.com/products/24x15x10-kraft-corrugated-file-storage-boxes-economy-2-piece-case-of-12","10","10",""
"FSB640","shopify_ZZ_15061093908848_53439178735984","boxes","24x12x10.25 String & Button File Storage Boxes, 250# Corrugated, Case of 12","https://packrift.com/products/24x12x10-25-string-button-file-storage-boxes-250-corrugated-case-of-12","10","10",""
"G10013","shopify_ZZ_15060982727024_53431416095088","labels","2 3/4"" x 1 3/8"" 13 Pt. Manila Pre-Wired Shipping Tags - Case of 1000","https://packrift.com/products/2-3-4-x-1-3-8-13-pt-manila-pre-wired-shipping-tags-case-of-1000","10","10",""
"G10022","shopify_ZZ_15060981154160_53431297540464","labels","3 1/4 x 1 5/8"" Pre-Strung Manila Shipping Tags - 13 Pt, Case of 1000","https://packrift.com/products/3-1-4-x-1-5-8-pre-strung-manila-shipping-tags-13-pt-case-of-1000","10","10",""
"G10043","shopify_ZZ_15060983021936_53431448895856","labels","4 1/4 x 2 1/8"" 13 Pt Manila Pre-Wired Shipping Tags - 1000/Case","https://packrift.com/products/4-1-4-x-2-1-8-13-pt-manila-pre-wired-shipping-tags-1000-case","10","10",""
"G10051","shopify_ZZ_15060980040048_53431189602672","labels","4 3/4 x 2 3/8"" 13 Pt. Manila Shipping Tags - Durable, Case of 1000","https://packrift.com/products/4-3-4-x-2-3-8-13-pt-manila-shipping-tags-durable-case-of-1000","10","10",""
"G10062","shopify_ZZ_15060981547376_53431339352432","labels","5 1/4"" x 2 5/8"" 13 Pt. Manila Shipping Tags Pre-Strung - 1000/Case","https://packrift.com/products/5-1-4-x-2-5-8-13-pt-manila-shipping-tags-pre-strung-1000-case","10","10",""
"G10063","shopify_ZZ_15060983284080_53431473537392","labels","5 1/4 x 2 5/8"" Pre-Wired Manila Shipping Tags - 13 Pt., Case of 1000","https://packrift.com/products/5-1-4-x-2-5-8-pre-wired-manila-shipping-tags-13-pt-case-of-1000","10","10",""
"G10072","shopify_ZZ_15060981612912_53431339417968","labels","5 3/4"" x 2 7/8"" 13 Pt. Manila Shipping Tags - Pre-Strung, Case of 1000","https://packrift.com/products/5-3-4-x-2-7-8-13-pt-manila-shipping-tags-pre-strung-case-of-1000","10","10",""
"G10073","shopify_ZZ_15060983382384_53431481893232","labels","5 3/4"" x 2 7/8"" 13 Pt. Manila Pre-Wired Shipping Tags, Case of 1000","https://packrift.com/products/5-3-4-x-2-7-8-13-pt-manila-pre-wired-shipping-tags-case-of-1000","10","10",""
"G10092","shopify_ZZ_15061019623792_53433647595888","labels","7.5x3.75"" 15Pt Manila Shipping Tags Pre-Strung - Durable, Case of 500","https://packrift.com/products/7-5x3-75-15pt-manila-shipping-tags-pre-strung-durable-case-of-500","10","10",""
"G10102","shopify_ZZ_15061019689328_53433647628656","labels","8x4"" 15 Pt Manila Shipping Tags Pre-Strung - Durable, Case of 500","https://packrift.com/products/8x4-15-pt-manila-shipping-tags-pre-strung-durable-case-of-500","10","10",""
"G10103","shopify_ZZ_15061019918704_53433664110960","labels","8x4"" 15 Pt Manila Jumbo Shipping Tags Pre-Wired - Case of 500","https://packrift.com/products/8x4-15-pt-manila-jumbo-shipping-tags-pre-wired-case-of-500","10","10",""
"G10113","shopify_ZZ_15060983611760_53431507419504","labels","8x4"" Manila 13 Pt. Pre-Wired Shipping Tags - 500/Case","https://packrift.com/products/8x4-manila-13-pt-pre-wired-shipping-tags-500-case","10","10",""
"G11011B","shopify_ZZ_15060984168816_53431573676400","labels","2 3/4 x 1 3/8 Light Blue 13 Pt. Shipping Tags - 1000/Case","https://packrift.com/products/2-3-4-x-1-3-8-light-blue-13-pt-shipping-tags-1000-case","10","10",""
"G11011G","shopify_ZZ_15060984463728_53431606477168","labels","2 3/4 x 1 3/8"" White 13 Pt. Shipping Tags - 1000/Case","https://packrift.com/products/2-3-4-x-1-3-8-white-13-pt-shipping-tags-1000-case","10","10",""
"G11011H","shopify_ZZ_15060984594800_53431622893936","labels","2 3/4"" x 1 3/8"" Orange 13 Pt. Shipping Tags - 1000/Case","https://packrift.com/products/2-3-4-x-1-3-8-orange-13-pt-shipping-tags-1000-case","10","10",""
"G11012D","shopify_ZZ_15060990919024_53432273568112","labels","2 3/4"" x 1 3/8"" Green 13 Pt. Shipping Tags - Pre-Strung, 1000/Case","https://packrift.com/products/2-3-4-x-1-3-8-green-13-pt-shipping-tags-pre-strung-1000-case","10","10",""
"G11012J","shopify_ZZ_15060991115632_53432282284400","labels","2 3/4"" x 1 3/8"" Pink 13 Pt. Shipping Tags - Pre-Strung, Case of 1000","https://packrift.com/products/2-3-4-x-1-3-8-pink-13-pt-shipping-tags-pre-strung-case-of-1000","10","10",""
"G11021A","shopify_ZZ_15060984791408_53431647469936","labels","3 1/4"" x 1 5/8"" Dark Blue 13 Pt. Shipping Tags - 1000/Case","https://packrift.com/products/3-1-4-x-1-5-8-dark-blue-13-pt-shipping-tags-1000-case","10","10",""
"G11021J","shopify_ZZ_15060985512304_53431697834352","labels","3 1/4 x 1 5/8"" Pink 13 Pt. Shipping Tags - Case of 1000","https://packrift.com/products/3-1-4-x-1-5-8-pink-13-pt-shipping-tags-case-of-1000","10","10",""
"G11022A","shopify_ZZ_15060991181168_53432282317168","labels","3 1/4"" x 1 5/8"" Dark Blue 13 Pt. Shipping Tags - Pre-Strung, Case of 1000","https://packrift.com/products/3-1-4-x-1-5-8-dark-blue-13-pt-shipping-tags-pre-strung-case-of-1000","10","10",""
"G11022B","shopify_ZZ_15060991213936_53432282382704","labels","3.25x1.625"" Light Blue 13Pt Shipping Tags Pre-Strung 1000/Case","https://packrift.com/products/3-25x1-625-light-blue-13pt-shipping-tags-pre-strung-1000-case","10","10",""
"G11022G","shopify_ZZ_15060991508848_53432284774768","labels","3 1/4 x 1 5/8"" White 13 Pt. Shipping Tags - Pre-Strung, Case of 1000","https://packrift.com/products/3-1-4-x-1-5-8-white-13-pt-shipping-tags-pre-strung-case-of-1000","10","10",""
"G11022J","shopify_ZZ_15060991672688_53432284938608","labels","3 1/4 x 1 5/8"" Pink 13 Pt. Shipping Tags - Pre-Strung, Case of 1000","https://packrift.com/products/3-1-4-x-1-5-8-pink-13-pt-shipping-tags-pre-strung-case-of-1000","10","10",""
"G11023E","shopify_ZZ_15060996751728_53432371446128","labels","3.25x1.625"" Red 13Pt Shipping Tags Pre-Wired 1000/Case","https://packrift.com/products/3-25x1-625-red-13pt-shipping-tags-pre-wired-1000-case","10","10",""
"G11023H","shopify_ZZ_15060996915568_53432396022128","labels","3.25"" x 1.63"" Orange 13pt Shipping Tags Pre-Wired - Case of 1000","https://packrift.com/products/3-25-x-1-63-orange-13pt-shipping-tags-pre-wired-case-of-1000","10","10",""
"G11031B","shopify_ZZ_15060985708912_53431717298544","labels","3 3/4"" x 1 7/8"" Light Blue 13 Pt. Shipping Tags - 1000/Case","https://packrift.com/products/3-3-4-x-1-7-8-light-blue-13-pt-shipping-tags-1000-case","10","10",""
"G11031C","shopify_ZZ_15060985774448_53431733649776","labels","3 3/4"" x 1 7/8"" Yellow 13 Pt. Shipping Tags - 1000/Case","https://packrift.com/products/3-3-4-x-1-7-8-yellow-13-pt-shipping-tags-1000-case","10","10",""
"G11031E","shopify_ZZ_15060985905520_53431750066544","labels","3 3/4 x 1 7/8"" Red 13 Pt. Shipping Tags - Durable, Case of 1000","https://packrift.com/products/3-3-4-x-1-7-8-red-13-pt-shipping-tags-durable-case-of-1000","10","10",""
"G11031G","shopify_ZZ_15060986003824_53431758291312","labels","3 3/4"" x 1 7/8"" White 13 Pt Shipping Tags - 1000/Case","https://packrift.com/products/3-3-4-x-1-7-8-white-13-pt-shipping-tags-1000-case","10","10",""
"G11031H","shopify_ZZ_15060986069360_53431766712688","labels","3 3/4"" x 1 7/8"" Orange 13 Pt. Shipping Tags - 1000/Case","https://packrift.com/products/3-3-4-x-1-7-8-orange-13-pt-shipping-tags-1000-case","10","10",""
"G11032B","shopify_ZZ_15060991738224_53432285004144","labels","3 3/4 x 1 7/8"" Light Blue 13 Pt. Shipping Tags - Case of 1000","https://packrift.com/products/3-3-4-x-1-7-8-light-blue-13-pt-shipping-tags-case-of-1000","10","10",""
"G11032C","shopify_ZZ_15060991902064_53432285167984","labels","3 3/4"" x 1 7/8"" Yellow 13 Pt Shipping Tags - Pre-Strung, Case of 1000","https://packrift.com/products/3-3-4-x-1-7-8-yellow-13-pt-shipping-tags-pre-strung-case-of-1000","10","10",""
"G11032E","shopify_ZZ_15060992000368_53432285266288","labels","3 3/4"" x 1 7/8"" Red 13 Pt. Shipping Tags, Pre-Strung, Case 1000","https://packrift.com/products/3-3-4-x-1-7-8-red-13-pt-shipping-tags-pre-strung-case-1000","10","10",""
"G11032J","shopify_ZZ_15060992098672_53432285364592","labels","3 3/4"" x 1 7/8"" Pink 13 Pt. Pre-Strung Shipping Tags - 1000/Case","https://packrift.com/products/3-3-4-x-1-7-8-pink-13-pt-pre-strung-shipping-tags-1000-case","10","10",""
"G11033B","shopify_ZZ_15060997407088_53432429019504","labels","3 3/4"" x 1 7/8"" Light Blue 13 Pt Shipping Tags - Pre-Wired, Case of 1000","https://packrift.com/products/3-3-4-x-1-7-8-light-blue-13-pt-shipping-tags-pre-wired-case-of-1000","10","10",""
"G11033C","shopify_ZZ_15060997570928_53432437342576","labels","3 3/4"" x 1 7/8"" Yellow 13 Pt. Pre-Wired Shipping Tags - 1000/Case","https://packrift.com/products/3-3-4-x-1-7-8-yellow-13-pt-pre-wired-shipping-tags-1000-case","10","10",""
"G11033E","shopify_ZZ_15060997865840_53432455725424","labels","3 3/4"" x 1 7/8"" Red 13 Pt. Shipping Tags Pre-Wired - 1000/Case","https://packrift.com/products/3-3-4-x-1-7-8-red-13-pt-shipping-tags-pre-wired-1000-case","10","10",""
"G11033G","shopify_ZZ_15060997996912_53432464802160","labels","3 3/4"" x 1 7/8"" White 13 Pt. Shipping Tags Pre-Wired, Case of 1000","https://packrift.com/products/3-3-4-x-1-7-8-white-13-pt-shipping-tags-pre-wired-case-of-1000","10","10",""
"G11033J","shopify_ZZ_15060998259056_53432481939824","labels","3 3/4"" x 1 7/8"" Pink 13 Pt. Pre-Wired Shipping Tags - 1000/Case","https://packrift.com/products/3-3-4-x-1-7-8-pink-13-pt-pre-wired-shipping-tags-1000-case","10","10",""
"G11041B","shopify_ZZ_15060986364272_53431791386992","labels","4.25x2.13"" Light Blue 13pt Shipping Tags - 1000/Case Tear-Resistant","https://packrift.com/products/4-25x2-13-light-blue-13pt-shipping-tags-1000-case-tear-resistant","10","10",""
"G11041H","shopify_ZZ_15060986659184_53431825072496","labels","4 1/4 x 2 1/8"" Orange 13 Pt. Shipping Tags - 1000/Case","https://packrift.com/products/4-1-4-x-2-1-8-orange-13-pt-shipping-tags-1000-case","10","10",""
"G11041J","shopify_ZZ_15060986757488_53431833264496","labels","4 1/4 x 2 1/8"" Pink 13 Pt. Shipping Tags - 1000/Case","https://packrift.com/products/4-1-4-x-2-1-8-pink-13-pt-shipping-tags-1000-case","10","10",""
"G11042A","shopify_ZZ_15060992131440_53432285888880","labels","4 1/4 x 2 1/8"" Dark Blue 13 Pt Shipping Tags - Pre-Strung, Case/1000","https://packrift.com/products/4-1-4-x-2-1-8-dark-blue-13-pt-shipping-tags-pre-strung-case-1000","10","10",""
"G11042C","shopify_ZZ_15060992229744_53432285987184","labels","4.25x2.13"" Yellow 13pt Shipping Tags Pre-Strung - 1000/Case","https://packrift.com/products/4-25x2-13-yellow-13pt-shipping-tags-pre-strung-1000-case","10","10",""
"G11042E","shopify_ZZ_15060992295280_53432286052720","labels","4.25x2.13"" Red 13pt Shipping Tags Pre-Strung 1000/Case","https://packrift.com/products/4-25x2-13-red-13pt-shipping-tags-pre-strung-1000-case","10","10",""
"G11042G","shopify_ZZ_15060992360816_53432286118256","labels","4.25"" x 2.13"" White 13pt Shipping Tags Pre-Strung - 1000/Case","https://packrift.com/products/4-25-x-2-13-white-13pt-shipping-tags-pre-strung-1000-case","10","10",""
"G11042H","shopify_ZZ_15060992426352_53432286183792","labels","4.25x2.13"" Orange 13pt Shipping Tags Pre-Strung - 1000/Case","https://packrift.com/products/4-25x2-13-orange-13pt-shipping-tags-pre-strung-1000-case","10","10",""
"G11043A","shopify_ZZ_15060998357360_53432482234736","labels","4.25x2.13"" Dark Blue 13pt Shipping Tags Pre-Wired - 1000/Case","https://packrift.com/products/4-25x2-13-dark-blue-13pt-shipping-tags-pre-wired-1000-case","10","10",""
"G11043B","shopify_ZZ_15060998488432_53432498618736","labels","4 1/4 x 2 1/8"" Light Blue 13 Pt. Shipping Tags - Pre-Wired, Case of 1000","https://packrift.com/products/4-1-4-x-2-1-8-light-blue-13-pt-shipping-tags-pre-wired-case-of-1000","10","10",""
"G11043D","shopify_ZZ_15060998783344_53432515953008","labels","4 1/4 x 2 1/8"" Green 13 Pt. Shipping Tags - Pre-Wired, Case of 1000","https://packrift.com/products/4-1-4-x-2-1-8-green-13-pt-shipping-tags-pre-wired-case-of-1000","10","10",""
"G11043H","shopify_ZZ_15060999209328_53432548983152","labels","4.25 x 2.13"" Orange 13pt Shipping Tags, Pre-Wired, Case/1000","https://packrift.com/products/4-25-x-2-13-orange-13pt-shipping-tags-pre-wired-case-1000","10","10",""
"G11051A","shopify_ZZ_15060986823024_53431849910640","labels","4 3/4"" x 2 3/8"" Dark Blue 13 Pt. Shipping Tags - 1000/Case","https://packrift.com/products/4-3-4-x-2-3-8-dark-blue-13-pt-shipping-tags-1000-case","10","10",""
"G11051C","shopify_ZZ_15060987019632_53431866360176","labels","4 3/4"" x 2 3/8"" Yellow 13 Pt. Shipping Tags - 1000/Case","https://packrift.com/products/4-3-4-x-2-3-8-yellow-13-pt-shipping-tags-1000-case","10","10",""
"G11051D","shopify_ZZ_15060987085168_53431874552176","labels","4 3/4 x 2 3/8 Green 13 Pt Shipping Tags - 1000 Case","https://packrift.com/products/4-3-4-x-2-3-8-green-13-pt-shipping-tags-1000-case","10","10",""
"G11051E","shopify_ZZ_15060987150704_53431882744176","labels","4 3/4"" x 2 3/8"" Red 13 Pt. Shipping Tags - 1000/Case","https://packrift.com/products/4-3-4-x-2-3-8-red-13-pt-shipping-tags-1000-case","10","10",""
"G11051F","shopify_ZZ_15060987216240_53431890936176","labels","4 3/4 x 2 3/8"" Gray 13 Pt. Shipping Tags - 1000/Case","https://packrift.com/products/4-3-4-x-2-3-8-gray-13-pt-shipping-tags-1000-case","10","10",""
"G11051G","shopify_ZZ_15060987249008_53431890968944","labels","4 3/4"" x 2 3/8"" White 13 Pt. Shipping Tags - 1000/Case","https://packrift.com/products/4-3-4-x-2-3-8-white-13-pt-shipping-tags-1000-case","10","10",""
"G11051H","shopify_ZZ_15060987347312_53431899455856","labels","4 3/4"" x 2 3/8"" Orange 13 Pt. Shipping Tags - 1000/Case","https://packrift.com/products/4-3-4-x-2-3-8-orange-13-pt-shipping-tags-1000-case","10","10",""
"G11051J","shopify_ZZ_15060987445616_53431915839856","labels","4 3/4"" x 2 3/8"" Pink 13 Pt. Shipping Tags - 1000/Case","https://packrift.com/products/4-3-4-x-2-3-8-pink-13-pt-shipping-tags-1000-case","10","10",""
"G11052A","shopify_ZZ_15060992491888_53432286904688","labels","4.75x2.375"" Dark Blue 13pt Shipping Tags Pre-Strung - 1000/Case","https://packrift.com/products/4-75x2-375-dark-blue-13pt-shipping-tags-pre-strung-1000-case","10","10",""
"G11052B","shopify_ZZ_15060992557424_53432286970224","labels","4 3/4"" x 2 3/8"" Light Blue 13 Pt. Shipping Tags - Pre-Strung, Case/1000","https://packrift.com/products/4-3-4-x-2-3-8-light-blue-13-pt-shipping-tags-pre-strung-case-1000","10","10",""
"G11052D","shopify_ZZ_15060992688496_53432287101296","labels","4 3/4"" x 2 3/8"" Green 13 Pt. Shipping Tags - Pre-Strung, Case of 1000","https://packrift.com/products/4-3-4-x-2-3-8-green-13-pt-shipping-tags-pre-strung-case-of-1000","10","10",""
"G11052F","shopify_ZZ_15060992786800_53432287527280","labels","4 3/4 x 2 3/8"" Gray 13 Pt. Shipping Tags - Pre-Strung, 1000/Case","https://packrift.com/products/4-3-4-x-2-3-8-gray-13-pt-shipping-tags-pre-strung-1000-case","10","10",""
"G11052H","shopify_ZZ_15060993048944_53432287789424","labels","4.75x2.38"" Orange 13pt Shipping Tags Pre-Strung - 1000/Case","https://packrift.com/products/4-75x2-38-orange-13pt-shipping-tags-pre-strung-1000-case","10","10",""
"G11052J","shopify_ZZ_15060993245552_53432288084336","labels","4 3/4"" x 2 3/8"" Pink 13 Pt. Shipping Tags - Pre-Strung, Case of 1000","https://packrift.com/products/4-3-4-x-2-3-8-pink-13-pt-shipping-tags-pre-strung-case-of-1000","10","10",""
"G11053B","shopify_ZZ_15060999602544_53432574050672","labels","4 3/4 x 2 3/8"" Light Blue 13 Pt. Shipping Tags - Pre-Wired, Case/1000","https://packrift.com/products/4-3-4-x-2-3-8-light-blue-13-pt-shipping-tags-pre-wired-case-1000","10","10",""
"G11053D","shopify_ZZ_15060999864688_53432591942000","labels","4 3/4"" x 2 3/8"" Green 13 Pt. Shipping Tags - Pre-Wired, Case of 1000","https://packrift.com/products/4-3-4-x-2-3-8-green-13-pt-shipping-tags-pre-wired-case-of-1000","10","10",""
"G11053F","shopify_ZZ_15061000257904_53432618287472","labels","4 3/4 x 2 3/8"" Gray 13 Pt. Shipping Tags Pre-Wired - Case of 1000","https://packrift.com/products/4-3-4-x-2-3-8-gray-13-pt-shipping-tags-pre-wired-case-of-1000","10","10",""
"G11053H","shopify_ZZ_15061000520048_53432635621744","labels","4 3/4 x 2 3/8"" Orange 13 Pt. Shipping Tags - Pre-Wired, Case of 1000","https://packrift.com/products/4-3-4-x-2-3-8-orange-13-pt-shipping-tags-pre-wired-case-of-1000","10","10",""
"G11061A","shopify_ZZ_15060987511152_53431924031856","labels","5 1/4 x 2 5/8"" Dark Blue 13 Pt. Shipping Tags - Case of 1000","https://packrift.com/products/5-1-4-x-2-5-8-dark-blue-13-pt-shipping-tags-case-of-1000","10","10",""
"G11061B","shopify_ZZ_15060987576688_53431932223856","labels","5 1/4 x 2 5/8"" Light Blue 13 Pt. Shipping Tags - Durable, Case of 1000","https://packrift.com/products/5-1-4-x-2-5-8-light-blue-13-pt-shipping-tags-durable-case-of-1000","10","10",""
"G11061C","shopify_ZZ_15060987674992_53431948575088","labels","5 1/4"" x 2 5/8"" Yellow 13 Pt. Shipping Tags - Tear-Resistant, 1000/Case","https://packrift.com/products/5-1-4-x-2-5-8-yellow-13-pt-shipping-tags-tear-resistant-1000-case","10","10",""
"G11061F","shopify_ZZ_15060987904368_53431973183856","labels","5 1/4 x 2 5/8"" Gray 13 Pt. Shipping Tags - 1000/Case","https://packrift.com/products/5-1-4-x-2-5-8-gray-13-pt-shipping-tags-1000-case","10","10",""
"G11061J","shopify_ZZ_15060988133744_53431989633392","labels","5 1/4 x 2 5/8"" Pink 13 Pt. Shipping Tags - Durable, Case of 1000","https://packrift.com/products/5-1-4-x-2-5-8-pink-13-pt-shipping-tags-durable-case-of-1000","10","10",""
"G11062B","shopify_ZZ_15060993573232_53432288969072","labels","5 1/4"" x 2 5/8"" Light Blue 13 Pt. Shipping Tags - Pre-Strung, Case of 1000","https://packrift.com/products/5-1-4-x-2-5-8-light-blue-13-pt-shipping-tags-pre-strung-case-of-1000","10","10",""
"G11062C","shopify_ZZ_15060993704304_53432289165680","labels","5 1/4 x 2 5/8"" Yellow 13 Pt. Shipping Tags Pre-Strung - 1000/Case","https://packrift.com/products/5-1-4-x-2-5-8-yellow-13-pt-shipping-tags-pre-strung-1000-case","10","10",""
"G11062D","shopify_ZZ_15060993868144_53432289493360","labels","5 1/4"" x 2 5/8"" Green 13 Pt. Shipping Tags - Pre-Strung, Case of 1000","https://packrift.com/products/5-1-4-x-2-5-8-green-13-pt-shipping-tags-pre-strung-case-of-1000","10","10",""
"G11062F","shopify_ZZ_15060993999216_53432289755504","labels","5 1/4"" x 2 5/8"" Gray 13 Pt. Shipping Tags - Pre-Strung, Case of 1000","https://packrift.com/products/5-1-4-x-2-5-8-gray-13-pt-shipping-tags-pre-strung-case-of-1000","10","10",""
"G11062H","shopify_ZZ_15060994097520_53432289919344","labels","5 1/4"" x 2 5/8"" Orange 13 Pt. Shipping Tags Pre-Strung, 1000/Case","https://packrift.com/products/5-1-4-x-2-5-8-orange-13-pt-shipping-tags-pre-strung-1000-case","10","10",""
"G11062J","shopify_ZZ_15060994163056_53432290050416","labels","5 1/4"" x 2 5/8"" Pink 13 Pt. Shipping Tags - Pre-Strung, Case of 1000","https://packrift.com/products/5-1-4-x-2-5-8-pink-13-pt-shipping-tags-pre-strung-case-of-1000","10","10",""
"G11063B","shopify_ZZ_15061000716656_53432660656496","labels","5 1/4"" x 2 5/8"" Light Blue 13 Pt. Pre-Wired Shipping Tags - 1000/Case","https://packrift.com/products/5-1-4-x-2-5-8-light-blue-13-pt-pre-wired-shipping-tags-1000-case","10","10",""
"G11063D","shopify_ZZ_15061000880496_53432685429104","labels","5 1/4 x 2 5/8"" Green 13 Pt. Shipping Tags Pre-Wired - 1000/Case","https://packrift.com/products/5-1-4-x-2-5-8-green-13-pt-shipping-tags-pre-wired-1000-case","10","10",""
"G11063F","shopify_ZZ_15061001044336_53432701845872","labels","5 1/4"" x 2 5/8"" Gray 13 Pt. Pre-Wired Shipping Tags - Case of 1000","https://packrift.com/products/5-1-4-x-2-5-8-gray-13-pt-pre-wired-shipping-tags-case-of-1000","10","10",""
"G11063H","shopify_ZZ_15061001273712_53432718721392","labels","5 1/4"" x 2 5/8"" Orange 13pt Cardstock Shipping Tags - Pre-Wired, Case of 1000","https://packrift.com/products/5-1-4-x-2-5-8-orange-13pt-cardstock-shipping-tags-pre-wired-case-of-1000","10","10",""
"G11063J","shopify_ZZ_15061001339248_53432735072624","labels","5 1/4"" x 2 5/8"" Pink 13 Pt. Pre-Wired Shipping Tags - Case of 1000","https://packrift.com/products/5-1-4-x-2-5-8-pink-13-pt-pre-wired-shipping-tags-case-of-1000","10","10",""
"G11071B","shopify_ZZ_15060988395888_53432014406000","labels","5 3/4"" x 2 7/8"" Light Blue 13 Pt Shipping Tags - 1000/Case","https://packrift.com/products/5-3-4-x-2-7-8-light-blue-13-pt-shipping-tags-1000-case","10","10",""
"G11071C","shopify_ZZ_15060988494192_53432022827376","labels","5 3/4"" x 2 7/8"" Yellow 13 Pt. Shipping Tags - 1000/Case","https://packrift.com/products/5-3-4-x-2-7-8-yellow-13-pt-shipping-tags-1000-case","10","10",""
